d:\University\Studying\Dissertation\x264>x264.exe --min-keyint 10000 --bframes 0 --qp 5 --video-filter crop:300,0,300,0/resize:width=352,height=288 --psnr --verbose --fps 30 -o conference_QP5.mp4 conference_raw.avi 
ffms [error]: could not create video source
lavf [info]: 1920x1080p 0:1 @ 0/0 fps (cfr)
crop [info]: cropping to 1320x1080
resize [info]: resizing to 352x288
resize [warning]: converting from bgr24 to yuv420p
x264 [warning]: --psnr used with psy on: results will be invalid!
x264 [warning]: --tune psnr should be used if attempting to benchmark psnr!
x264 [debug]: using mv_range_thread = 24
x264 [info]: using SAR=1/1
x264 [info]: using cpu capabilities: MMX2 SSE2Fast SSSE3 SSE4.2 AVX
x264 [info]: profile High, level 1.3
x264 [debug]: frame= 111 QP=5.00 NAL=2 Slice:P Poc:222 I:18   P:378  SKIP:0    size=34615 bytes PSNR Y:55.73 U:57.74 V:57.81
x264 [debug]: frame= 112 QP=5.00 NAL=2 Slice:P Poc:224 I:36   P:360  SKIP:0    size=35051 bytes PSNR Y:55.73 U:57.51 V:57.78
x264 [debug]: frame= 113 QP=5.00 NAL=2 Slice:P Poc:226 I:36   P:360  SKIP:0    size=34106 bytes PSNR Y:55.72 U:57.68 V:57.79
x264 [debug]: frame= 114 QP=5.00 NAL=2 Slice:P Poc:228 I:44   P:352  SKIP:0    size=34601 bytes PSNR Y:55.72 U:57.64 V:57.93
x264 [debug]: frame= 115 QP=5.00 NAL=2 Slice:P Poc:230 I:38   P:358  SKIP:0    size=35060 bytes PSNR Y:55.73 U:57.74 V:57.95
x264 [debug]: frame= 116 QP=5.00 NAL=2 Slice:P Poc:232 I:40   P:356  SKIP:0    size=34750 bytes PSNR Y:55.71 U:57.69 V:57.78
x264 [debug]: frame= 117 QP=5.00 NAL=2 Slice:P Poc:234 I:36   P:360  SKIP:0    size=33938 bytes PSNR Y:55.71 U:57.55 V:57.76
x264 [debug]: frame= 118 QP=5.00 NAL=2 Slice:P Poc:236 I:22   P:374  SKIP:0    size=33362 bytes PSNR Y:55.69 U:57.60 V:57.74
x264 [debug]: frame= 119 QP=5.00 NAL=2 Slice:P Poc:238 I:24   P:372  SKIP:0    size=33453 bytes PSNR Y:55.72 U:57.66 V:57.81
x264 [debug]: frame= 120 QP=5.00 NAL=2 Slice:P Poc:240 I:15   P:381  SKIP:0    size=32808 bytes PSNR Y:55.67 U:57.61 V:57.87
x264 [debug]: frame= 121 QP=5.00 NAL=2 Slice:P Poc:242 I:21   P:375  SKIP:0    size=33916 bytes PSNR Y:55.68 U:57.72 V:57.74
x264 [debug]: frame= 122 QP=5.00 NAL=2 Slice:P Poc:244 I:23   P:373  SKIP:0    size=33854 bytes PSNR Y:55.75 U:57.68 V:57.78
x264 [debug]: frame= 123 QP=5.00 NAL=2 Slice:P Poc:246 I:25   P:371  SKIP:0    size=32404 bytes PSNR Y:55.60 U:57.58 V:57.67
x264 [debug]: frame= 124 QP=5.00 NAL=2 Slice:P Poc:248 I:21   P:375  SKIP:0    size=32849 bytes PSNR Y:55.72 U:57.57 V:57.78
x264 [debug]: frame= 125 QP=5.00 NAL=2 Slice:P Poc:250 I:25   P:371  SKIP:0    size=32570 bytes PSNR Y:55.72 U:57.49 V:57.80
x264 [debug]: frame= 126 QP=5.00 NAL=2 Slice:P Poc:252 I:23   P:373  SKIP:0    size=32593 bytes PSNR Y:55.72 U:57.55 V:57.80
x264 [debug]: frame= 127 QP=5.00 NAL=2 Slice:P Poc:254 I:22   P:374  SKIP:0    size=32518 bytes PSNR Y:55.72 U:57.53 V:57.96
x264 [debug]: frame= 128 QP=5.00 NAL=2 Slice:P Poc:256 I:17   P:379  SKIP:0    size=32855 bytes PSNR Y:55.73 U:57.63 V:57.67
